Zone ID,Zone name,England,Scotland,Wales,Northern Ireland,United Kingdom (part not stated),Channel Islands,Isle of Man,Irish Republic,Ireland (part not stated),Australia,Canada,New Zealand,Kenya,Malawi,Tanzania,Uganda,Zambia,Zimbabwe,"Botswana, Lesotho and Swaziland",Gambia,Ghana,Nigeria,Sierra Leone,Barbados,Jamaica,Trinidad and Tobago,Other Independent States,Caribbean Dependent Territories,West Indies (so stated),Belize,Guyana,Bangladesh,India,Pakistan,Sri Lanka,Hong Kong,Malaysia,Singapore,Cyprus,Gibraltar,Malta and Gozo,Mauritius,Seychelles,Other New Commonwealth,Belgium,Denmark,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Spain,Albania,Austria,Bulgaria,Czechoslovakia,Finland,Hungary,Norway,Poland,Romania,Sweden,Switzerland,Yugoslavia,Other Europe,Turkey,U.S.S.R,Algeria,Eygpt,Libya,Morocco,Tunisia,"South Afria, Republic of",Other Africa,United States of America,Caribbean,Central America,South America,Iran,Israel,Other Middle East,"Burma (Myanmar, Union of)","China, Peoples Republic of",Japan,Philippines,Vietnam,Other Asia,Rest of World and at sea/in the air
01ACFS,Rectory,5504,138,61,58,2,0,0,220,0,22,13,13,39,2,13,15,1,9,0,3,120,240,27,44,360,52,180,31,19,1,33,146,200,77,5,16,24,6,146,2,8,25,2,3,5,2,17,34,4,36,0,13,10,21,0,3,3,0,1,5,0,14,3,2,4,4,0,310,11,1,9,0,9,3,27,42,27,5,0,21,12,19,12,30,6,0,5,48,10,2
01ACFT,South Defoe,3443,84,33,29,5,1,0,153,0,15,17,9,13,0,4,11,1,4,0,5,24,113,9,29,191,14,103,37,12,0,36,25,99,22,0,22,3,3,123,0,1,12,0,2,2,5,25,27,1,26,0,9,0,13,0,8,6,0,0,2,3,5,0,1,1,2,0,134,5,1,3,1,5,3,20,33,19,0,0,7,4,6,28,18,13,4,3,17,0,0
01ACFU,Springfield,7437,119,63,40,3,1,0,255,0,17,23,17,9,7,8,27,2,11,0,1,57,115,7,31,198,27,133,28,5,0,34,97,238,39,0,13,4,4,81,0,8,32,1,1,40,10,57,62,4,28,2,6,6,12,0,32,0,31,0,62,0,87,37,0,38,3,0,164,21,1,9,2,25,8,15,55,141,4,0,31,10,189,78,24,3,2,8,44,2,0
01ACFW,Victoria,7239,183,88,59,3,2,3,362,0,22,6,16,22,3,7,11,5,8,0,0,97,292,13,21,139,16,165,21,22,0,32,130,66,20,7,15,12,6,93,1,13,17,1,1,0,6,17,50,3,42,0,7,14,10,0,3,1,0,2,9,0,16,0,0,3,9,0,172,10,1,11,2,12,3,23,47,21,2,1,19,10,3,8,6,3,7,7,94,4,3
01ACFX,Wenlock,4799,128,40,39,0,2,0,189,2,7,7,10,9,2,9,8,2,6,0,2,55,145,14,16,68,2,56,13,13,0,11,38,28,4,1,10,4,5,67,0,10,9,0,0,3,4,7,12,11,32,0,1,10,22,1,1,1,0,2,3,0,5,2,0,1,3,0,107,1,2,4,0,17,0,6,9,5,0,3,23,2,0,4,0,3,6,15,39,7,0
01ACFY,Westdown,3308,133,48,28,2,0,0,167,0,22,3,14,9,1,5,5,0,5,2,3,67,155,14,21,154,16,113,32,28,0,34,27,55,39,2,17,11,2,88,4,5,7,0,1,4,1,17,22,5,23,0,4,3,9,0,3,0,2,0,6,1,15,2,1,2,4,0,198,3,3,2,0,6,1,12,30,27,2,6,17,20,1,6,2,3,3,2,59,5,0
01ACFZ,Wick,6374,175,67,50,0,4,2,306,0,20,8,41,14,4,3,5,6,21,4,2,65,154,14,28,130,18,94,19,15,0,30,56,52,10,5,23,20,2,99,6,18,16,4,0,3,1,19,22,5,17,0,12,15,26,0,2,1,3,0,1,3,14,0,2,2,0,0,188,4,0,9,0,3,2,20,26,19,3,1,10,9,2,17,3,7,6,6,65,5,0
01ACSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01ADFA,Addison,4063,212,92,73,0,4,0,511,0,80,23,43,41,2,8,22,6,13,0,1,47,40,19,19,69,20,73,5,9,0,39,26,66,52,13,21,15,13,17,3,11,16,2,2,19,8,93,57,13,81,0,21,25,51,2,7,4,9,4,8,3,100,1,9,16,46,0,23,7,3,23,0,11,2,28,68,71,3,5,56,50,8,71,1,15,23,33,14,14,0
01ADFB,Avonmore,3426,227,100,87,2,6,0,299,1,117,29,90,22,2,10,8,10,10,0,0,21,17,4,12,24,16,25,0,1,0,9,18,58,26,7,18,45,25,12,7,21,11,4,1,9,13,112,40,16,86,0,15,31,49,0,14,3,7,6,16,4,74,3,16,9,25,2,11,9,14,42,16,24,1,42,26,101,2,5,66,142,26,159,1,9,9,58,3,21,6
01ADFC,Broadway,3443,101,72,47,0,1,0,427,0,46,8,56,15,0,11,6,0,6,0,1,29,25,2,23,42,7,46,1,9,0,12,19,42,9,5,18,7,6,10,11,7,3,0,0,3,3,33,19,2,22,0,3,12,18,0,4,4,2,1,6,0,40,0,3,1,7,2,11,5,12,4,0,14,0,24,8,27,0,3,12,25,2,30,3,6,11,10,4,7,0
01ADFD,Brook Green,4308,206,111,78,5,10,1,344,0,94,45,88,21,2,12,8,4,12,0,0,15,15,10,13,45,15,33,5,6,0,16,6,85,26,11,26,39,23,10,12,17,1,4,0,7,14,136,65,14,80,1,13,39,63,1,18,0,12,7,7,8,46,6,17,6,24,0,24,13,3,19,5,13,4,46,31,101,2,1,69,130,16,219,1,4,20,48,4,31,3
01ADFE,Colehill,4053,146,87,62,0,7,3,235,0,73,25,42,28,1,2,9,4,10,0,2,10,20,3,10,42,14,48,3,5,0,19,11,54,18,3,14,23,11,9,1,15,6,1,3,7,12,38,47,4,42,0,13,67,37,0,4,0,3,4,8,1,48,0,2,12,33,4,5,10,0,3,2,10,2,40,12,69,1,1,23,17,1,20,2,6,13,9,1,15,2
01ADFF,College Park and Old Oak,5426,160,93,80,2,3,2,660,0,48,12,17,32,1,11,31,3,13,0,2,35,54,8,37,149,43,123,1,15,0,22,17,91,94,17,8,49,3,11,6,9,15,0,5,1,6,20,34,10,33,0,2,46,63,0,2,0,2,0,5,0,36,0,0,2,19,0,22,7,0,22,16,23,0,13,38,17,1,0,68,21,15,63,3,41,11,28,1,25,0
01ADFG,Coningham,6113,228,147,144,1,5,0,910,1,67,32,91,34,3,5,54,11,11,0,3,37,107,14,78,202,35,247,3,34,0,56,47,102,66,13,15,36,13,32,8,12,7,4,8,7,9,60,54,12,65,0,7,43,59,1,9,0,2,2,8,5,109,2,9,5,66,2,18,11,7,21,9,31,5,42,51,46,2,2,68,38,9,28,1,2,11,27,9,16,1
01ADFH,Crabtree,3639,122,68,32,0,7,0,264,0,47,13,35,19,0,3,7,4,9,0,0,8,15,0,18,30,6,19,0,9,0,11,0,27,10,5,18,12,12,24,3,3,0,0,3,1,8,47,29,10,66,0,5,19,30,0,2,0,1,3,1,8,18,1,19,3,9,0,3,4,0,11,2,2,1,34,1,52,1,3,15,12,1,24,5,12,11,11,0,12,0
01ADFJ,Eel Brook,4169,126,68,41,3,10,1,231,2,48,19,37,21,0,6,2,4,10,2,3,26,20,0,13,42,21,38,7,7,1,23,14,27,16,7,24,10,9,14,4,5,5,0,1,8,9,56,33,8,32,0,10,46,30,0,10,1,0,5,5,2,38,0,6,10,9,0,0,2,3,8,3,29,4,25,17,62,4,2,24,13,0,17,1,1,11,21,3,15,1
01ADFK,Gibbs Green,4027,201,121,72,0,0,3,300,0,105,11,120,27,0,11,29,3,2,0,0,42,43,13,31,58,28,49,3,2,0,18,32,112,33,16,31,45,27,14,17,9,0,2,12,2,6,91,56,6,56,0,7,30,58,0,4,1,3,4,10,7,97,0,3,4,26,0,16,9,6,46,3,18,4,31,32,58,1,5,51,57,0,36,1,6,15,73,12,24,0
01ADFL,Grove,3870,167,87,92,0,3,1,421,0,63,20,48,12,2,3,13,2,6,0,8,15,15,11,21,61,14,52,5,11,0,20,7,56,16,20,11,23,4,16,3,3,5,1,12,8,10,64,43,3,34,0,12,24,28,0,1,0,2,3,4,1,59,2,8,5,47,0,6,3,1,7,0,10,0,21,19,60,0,2,33,35,8,20,3,10,12,24,0,16,1
01ADFM,Margravine,3952,127,80,68,0,3,3,312,0,39,14,28,16,1,9,13,9,6,0,0,36,13,10,23,70,31,60,0,7,0,29,18,43,17,10,20,21,15,13,1,9,7,0,1,10,2,24,19,6,27,0,10,29,39,0,3,0,6,2,4,5,32,0,4,4,10,0,14,6,0,14,1,17,2,41,30,25,1,0,29,37,5,30,0,8,2,14,3,7,0
01ADFN,Normand,4109,161,97,46,3,3,2,313,0,49,7,56,9,1,6,11,1,12,0,0,34,38,6,25,46,17,55,1,7,0,26,6,53,17,12,19,32,19,11,9,10,7,2,1,2,10,48,33,5,20,0,8,38,47,0,8,3,1,4,1,2,35,0,3,2,11,0,14,1,2,17,3,10,2,27,15,35,3,5,36,8,6,23,4,3,4,16,1,13,2
01ADFP,Palace,3888,138,75,40,0,9,0,138,0,75,31,54,20,3,3,7,2,7,0,3,7,2,5,3,22,5,14,0,2,0,5,5,52,13,5,25,21,18,11,3,4,1,0,0,23,7,70,38,8,32,0,28,12,25,0,12,0,14,3,11,1,33,0,15,19,5,1,27,4,0,19,3,5,0,51,14,130,1,5,32,20,8,44,5,3,20,16,11,6,0
01ADFQ,Ravenscourt,3624,163,128,89,2,10,1,279,0,54,22,36,11,2,3,3,6,19,0,0,6,23,4,10,34,17,28,0,5,0,13,1,39,30,17,20,12,7,6,4,2,7,1,1,5,8,58,37,9,26,2,23,17,18,0,9,1,4,6,3,6,43,4,6,7,26,3,10,6,3,20,2,4,0,55,20,64,2,8,29,19,0,25,5,15,11,17,7,6,0
01ADFR,Sands End,4727,148,68,62,0,3,0,284,1,46,27,31,18,3,28,8,2,5,0,0,23,31,11,13,55,3,85,2,4,0,27,8,50,18,5,21,12,16,9,25,12,3,0,1,7,19,47,28,11,53,1,8,26,39,0,6,0,5,2,9,2,33,1,7,10,9,0,3,4,0,17,3,8,4,38,14,103,8,2,33,16,5,30,2,11,27,12,1,9,0
01ADFS,Sherbrooke,3304,102,64,35,0,6,0,219,1,69,5,34,20,1,6,2,3,8,0,1,8,17,2,11,20,11,41,1,5,0,23,6,32,10,5,24,9,3,13,5,3,1,1,0,5,4,54,23,3,36,0,10,80,47,0,3,1,4,0,8,0,21,1,9,4,7,0,0,2,0,7,1,5,2,19,13,46,0,6,31,11,0,5,4,5,5,9,1,5,0
01ADFT,Starch Green,3943,170,70,51,1,3,0,373,0,64,11,41,13,1,9,4,3,13,0,0,13,19,3,19,66,21,67,2,21,0,18,1,51,20,16,6,12,8,14,1,4,7,2,6,5,8,45,33,5,37,0,10,17,23,2,5,0,1,3,5,4,67,2,12,3,19,0,10,11,1,11,0,5,9,26,18,37,1,7,29,16,4,28,3,0,16,18,4,5,1
01ADFU,Sulivan,4318,140,64,44,0,7,0,175,0,93,27,40,15,1,3,12,3,14,1,0,3,17,0,6,32,9,24,0,7,0,15,11,49,8,3,13,13,13,8,10,8,0,0,1,11,24,60,42,2,36,0,13,12,29,0,10,1,1,3,2,13,25,0,23,9,17,0,7,18,1,6,2,3,0,39,13,99,3,4,39,14,4,19,3,5,11,10,6,10,0
01ADFW,Town,4152,164,116,56,0,7,0,226,1,129,35,65,24,0,8,10,5,18,1,0,13,20,0,4,22,10,20,3,5,0,11,6,42,12,8,30,17,16,25,3,4,7,1,4,7,12,83,44,13,69,0,19,46,35,0,10,0,7,12,11,3,56,2,20,11,11,0,13,15,3,18,5,13,0,46,13,120,2,3,35,11,4,24,4,9,11,9,0,17,1
01ADFX,Walham,4819,182,99,52,0,6,0,276,0,88,17,62,25,3,11,8,3,8,2,0,20,34,0,13,51,9,50,5,7,0,15,10,54,25,5,23,9,13,9,9,6,5,1,4,14,22,65,55,5,48,1,12,25,61,0,8,1,1,4,2,5,59,1,9,10,9,1,3,5,4,12,2,9,2,40,15,60,1,3,44,17,2,47,4,8,13,22,12,28,0
01ADFY,White City and Shepherds Bush,6071,190,81,116,2,3,2,741,1,53,14,32,26,1,22,39,6,12,1,7,135,169,23,84,175,32,231,15,51,0,44,114,106,62,22,30,25,9,42,12,6,11,1,5,4,10,28,26,14,24,0,7,54,61,0,6,0,0,2,4,2,42,0,3,4,34,3,27,20,4,48,2,56,2,59,92,37,7,1,58,31,4,56,0,4,11,56,28,29,5
01ADFZ,Wormholt,5479,145,115,75,0,2,0,626,0,67,10,73,31,2,11,26,5,8,0,5,34,32,6,21,89,20,133,4,25,0,33,33,127,47,15,8,29,12,28,5,10,13,0,6,9,3,46,32,6,38,0,10,27,48,0,10,0,7,2,4,1,104,2,1,4,105,1,16,16,7,22,4,12,1,10,30,29,1,3,39,12,4,53,5,4,10,19,3,13,0
01ADSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01AEFA,Alexandra,6396,212,139,76,1,6,1,381,0,40,25,39,42,4,18,32,12,12,1,0,22,19,1,7,52,21,14,3,11,0,29,21,128,16,40,24,33,14,335,1,3,40,0,3,7,6,31,58,27,50,0,10,9,24,0,10,1,5,4,10,0,45,10,12,14,2,1,52,12,2,16,2,8,1,56,42,56,0,3,16,28,27,39,2,6,16,10,2,15,2
01AEFB,Archway,4374,209,113,55,0,2,0,309,0,74,41,74,20,4,9,15,7,11,0,0,15,29,0,5,28,15,13,2,1,0,8,5,61,3,19,38,35,22,52,3,5,3,0,3,2,17,38,94,21,39,1,21,9,20,0,21,1,12,5,9,6,42,2,13,9,8,7,59,18,2,18,1,2,0,79,25,121,3,3,36,27,14,23,2,11,98,15,2,20,2
01AEFC,Bowes Park,7111,200,142,106,1,9,3,565,0,30,21,49,136,1,19,50,0,5,0,1,72,76,9,30,197,32,39,8,18,0,34,128,255,53,57,47,39,8,571,2,8,68,0,3,3,7,33,43,59,110,0,7,21,47,0,5,0,9,1,1,2,46,3,5,8,15,0,172,8,4,13,0,15,2,25,76,23,1,1,26,55,10,34,4,10,12,27,12,12,0
01AEFD,Bruce Grove,5830,143,73,87,5,3,0,463,0,10,6,11,66,2,13,155,5,8,2,7,144,171,14,106,785,49,159,21,41,0,81,121,162,76,45,13,29,8,328,0,11,149,3,1,2,3,33,30,13,38,0,3,34,25,2,2,8,0,0,4,3,21,11,0,9,1,1,253,7,3,8,1,5,0,25,309,16,3,0,16,11,2,43,3,16,5,48,46,11,3
01AEFE,Coleraine,7007,105,61,63,1,5,0,401,0,12,8,4,45,12,12,76,7,26,0,2,241,119,30,71,579,58,116,28,43,0,76,121,109,30,30,31,10,2,318,4,5,120,4,0,4,3,14,22,14,39,0,0,27,20,1,7,0,0,1,4,0,15,2,0,0,0,0,289,5,3,6,0,12,6,17,196,20,7,2,12,5,3,46,7,7,2,14,40,11,1
01AEFF,Crouch End,5876,255,127,106,0,8,0,338,0,62,27,59,31,4,22,34,4,20,0,5,23,29,3,8,53,29,12,6,4,0,10,37,115,32,32,31,16,12,150,0,8,27,1,1,8,8,53,104,40,47,0,17,12,28,0,35,1,23,6,13,6,44,3,8,19,6,0,106,30,3,25,5,6,2,73,41,95,5,5,39,51,13,20,9,21,51,1,14,13,0
01AEFG,Fortis Green,6533,224,155,71,2,7,6,343,0,64,34,45,24,2,19,10,14,19,0,0,24,56,4,4,31,16,5,0,2,0,10,38,126,25,14,24,16,12,260,1,6,9,2,2,12,17,51,82,22,71,0,17,9,16,0,23,1,18,2,3,7,61,3,9,17,10,0,88,14,2,16,3,5,4,74,33,72,1,2,35,52,28,31,1,7,160,19,7,9,0
01AEFH,Green Lanes,4200,111,60,70,6,1,0,338,0,21,15,15,54,4,6,57,6,14,0,0,48,57,5,41,230,36,68,19,7,0,41,260,141,72,18,33,66,9,668,3,4,130,7,0,0,4,25,21,32,136,0,0,39,28,0,1,2,2,3,4,2,9,9,1,2,5,0,377,6,2,11,2,2,2,17,214,9,0,1,20,24,5,75,5,15,3,40,26,8,1
01AEFJ,Harringay,5154,207,85,110,5,7,4,555,1,56,30,77,82,9,40,52,9,16,0,1,62,125,16,39,224,29,85,11,10,0,47,279,212,91,31,31,51,8,912,0,10,90,3,4,7,6,39,47,61,177,0,18,62,38,0,6,1,0,2,4,6,46,8,3,4,12,0,393,5,2,25,4,12,0,41,233,43,1,0,34,17,7,49,9,24,5,17,13,9,0
01AEFK,High Cross,4339,103,33,35,3,0,0,329,0,12,7,4,31,9,12,90,9,17,3,1,156,102,8,53,322,27,75,20,32,2,47,65,127,31,19,37,6,1,235,0,12,117,1,0,1,0,8,9,19,39,0,4,20,16,1,2,0,5,0,1,0,11,5,1,2,0,3,123,7,2,3,3,2,0,8,115,8,3,2,25,9,3,63,5,17,5,35,58,5,0
01AEFL,Highgate,4370,162,101,48,0,6,2,156,0,60,17,28,20,0,37,8,3,17,1,0,6,25,1,3,22,12,3,1,0,0,6,1,83,30,10,17,31,15,71,1,8,8,1,3,8,9,27,87,32,28,3,16,19,16,0,46,3,25,4,13,5,30,13,12,11,2,3,22,43,0,19,1,2,0,51,22,92,0,1,38,76,21,50,3,5,75,20,0,47,0
01AEFM,Hornsey Central,5017,170,117,78,3,6,1,343,2,22,21,19,47,0,11,27,16,11,0,0,35,41,5,15,101,18,26,2,0,1,14,101,113,18,14,10,9,10,160,0,4,29,2,2,2,5,25,29,20,29,0,7,9,21,0,4,0,2,0,4,0,22,0,3,6,0,0,64,3,0,10,0,8,7,22,39,25,3,4,11,24,3,32,5,2,1,6,6,2,2
01AEFN,Hornsey Vale,4342,184,88,80,3,0,0,314,2,50,19,29,28,3,10,17,1,10,0,0,39,36,6,25,176,30,24,5,27,0,29,40,63,3,8,11,13,3,149,3,3,16,1,6,0,5,34,40,14,47,0,9,8,15,0,2,0,3,1,0,0,43,3,6,7,4,2,74,5,2,4,0,9,6,38,40,56,5,3,14,10,5,13,4,1,7,3,7,1,2
01AEFP,Muswell Hill,7682,263,169,103,3,6,3,322,0,79,44,51,21,0,20,19,7,20,0,1,26,52,2,7,62,16,17,0,1,0,11,39,107,19,5,23,16,11,168,4,6,13,3,6,11,22,40,83,32,51,0,25,18,23,0,13,1,11,4,5,14,62,4,19,14,6,0,73,11,5,23,2,8,7,113,42,85,4,8,33,45,29,25,6,10,31,15,9,11,2
01AEFQ,Noel Park,6771,194,78,87,1,5,3,531,0,28,8,40,124,3,23,64,15,15,0,2,89,71,8,49,287,17,72,18,21,1,57,144,230,44,45,33,40,10,553,2,4,94,7,0,3,4,33,36,26,68,0,12,25,26,0,5,2,8,7,0,5,30,1,4,4,14,2,294,6,8,13,1,6,6,25,139,35,0,0,19,24,3,23,2,32,9,18,23,10,0
01AEFR,Park,4297,86,47,41,2,2,0,288,0,15,15,7,16,0,9,31,12,11,0,1,129,60,11,34,293,29,93,14,10,0,27,27,70,7,20,14,6,0,180,0,6,79,2,4,1,2,9,9,4,32,0,0,13,16,0,0,1,0,2,4,3,11,0,7,1,4,0,93,6,1,0,0,8,0,8,57,15,2,1,7,7,1,16,0,10,2,7,30,4,0
01AEFS,Seven Sisters,4016,80,43,43,3,0,1,277,0,20,8,9,49,4,18,20,3,21,0,5,84,79,14,47,315,35,91,20,37,0,38,101,105,17,31,40,26,2,273,2,3,59,3,0,3,3,16,15,15,49,0,4,11,24,0,1,1,4,0,2,0,26,0,0,3,3,0,117,0,1,9,0,12,7,16,62,9,1,0,14,6,10,24,6,10,7,30,13,2,0
01AEFT,South Hornsey,4219,154,86,74,1,9,2,409,0,52,15,29,28,0,12,6,15,14,2,1,35,73,7,19,195,23,67,14,28,0,26,57,90,24,13,28,20,11,128,2,3,53,2,4,7,3,32,32,17,58,0,11,15,21,0,6,0,3,0,4,3,15,3,3,11,3,1,78,6,3,14,1,18,2,28,41,43,0,4,32,11,10,28,6,12,15,10,6,5,1
01AEFU,South Tottenham,4713,75,49,60,5,2,0,305,0,15,9,8,28,2,10,26,1,4,0,0,84,111,12,41,360,29,116,16,18,0,38,85,146,21,25,20,22,6,185,2,2,92,0,0,20,8,47,24,7,49,0,9,19,23,0,13,2,8,2,14,1,29,7,1,7,0,0,175,13,0,14,1,22,15,16,129,43,7,0,19,6,93,148,9,3,5,22,24,1,5
01AEFW,Tottenham Central,6415,146,66,89,2,2,0,460,0,14,6,16,56,0,14,51,4,8,1,1,148,118,24,70,475,53,132,13,20,0,81,155,149,46,40,39,41,12,380,2,11,139,4,6,5,2,25,22,21,61,2,10,25,43,0,6,3,0,2,3,1,17,13,0,2,3,0,245,6,4,15,1,9,3,14,104,18,2,0,34,15,13,69,2,16,13,131,20,13,0
01AEFX,West Green,6223,142,78,76,4,5,3,517,2,18,7,14,121,1,26,63,22,22,0,3,284,154,32,50,327,42,125,10,24,0,60,186,220,40,33,105,75,11,764,0,8,93,9,0,8,3,24,37,42,205,0,10,32,40,0,5,1,3,5,5,2,33,12,2,6,5,3,296,5,5,22,4,14,2,18,194,34,5,1,43,27,3,71,0,44,5,19,22,6,2
01AEFY,White Hart Lane,7483,91,45,57,0,1,0,374,1,3,12,6,32,0,24,52,0,7,0,1,104,73,5,20,161,21,71,6,7,1,24,30,68,36,25,27,7,3,368,4,4,53,2,0,0,0,5,12,9,38,0,4,8,12,0,3,1,0,3,8,2,10,2,2,3,6,1,175,2,1,4,0,4,0,8,43,12,0,0,11,20,2,36,0,8,1,24,22,8,0
01AEFZ,Woodside,5838,128,65,87,2,2,2,511,0,41,16,28,122,1,20,87,8,15,1,3,56,81,16,38,194,30,40,3,5,0,28,187,250,41,45,66,31,5,593,1,8,65,1,2,0,2,20,28,31,129,0,5,19,36,0,4,0,2,2,2,1,44,0,3,7,9,0,274,6,1,19,1,7,3,17,141,23,1,1,26,19,8,28,5,21,2,29,30,9,1
01AESS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01AFFA,Barnsbury,7081,231,112,66,4,2,0,375,1,53,28,49,21,0,7,17,6,18,0,2,30,75,12,18,48,13,32,10,3,0,19,233,44,12,10,34,38,8,110,2,17,11,2,1,7,3,22,44,7,66,0,6,22,39,0,6,1,8,10,6,0,20,0,8,4,7,0,64,2,5,9,0,17,1,41,40,65,2,0,51,19,2,21,5,15,16,37,86,8,0
01AFFB,Bunhill,5858,177,65,69,3,3,0,345,0,24,7,5,32,2,3,16,2,14,0,3,38,42,4,11,34,11,29,5,3,0,5,81,48,6,3,24,24,8,61,3,14,19,0,5,3,3,18,25,5,60,0,1,22,21,0,6,0,0,2,6,3,24,3,1,5,1,1,32,2,6,9,0,5,0,16,38,13,2,0,17,9,0,11,3,12,4,43,22,9,0
01AFFC,Canonbury East,5234,145,55,50,1,1,1,373,0,28,8,26,5,1,7,6,2,6,2,2,15,39,3,9,41,9,24,2,14,0,17,40,36,6,11,28,6,3,66,0,8,13,0,2,5,9,20,28,7,95,0,5,23,53,1,7,0,9,0,0,2,11,0,2,2,2,2,63,3,2,8,2,6,3,12,18,25,1,3,24,7,2,14,0,34,4,19,6,5,0
01AFFD,Canonbury West,4680,164,62,47,0,2,1,215,0,33,15,28,7,0,5,8,4,5,0,1,27,43,8,4,38,5,32,2,1,0,8,10,30,2,14,25,11,5,63,1,6,7,1,0,5,5,19,31,5,56,0,2,10,13,0,5,0,3,0,0,1,6,0,2,10,1,1,31,2,0,7,0,3,2,16,16,30,1,0,24,6,4,8,1,7,5,23,13,1,0
01AFFE,Clerkenwell,7233,272,95,72,2,5,3,429,1,47,15,31,14,5,5,13,4,26,0,1,35,86,5,0,39,7,29,2,12,0,5,130,66,30,16,17,24,10,88,0,10,21,0,2,5,4,27,63,11,157,0,1,18,33,0,7,6,6,0,6,2,11,4,8,9,9,0,48,7,5,12,1,14,0,26,38,72,1,2,32,7,5,19,0,11,9,43,28,33,0
01AFFF,Gillespie,3956,105,51,50,0,2,1,318,0,39,25,14,14,0,2,23,6,4,0,7,18,48,8,23,100,17,55,10,9,0,15,126,55,37,20,37,38,5,162,1,10,60,0,10,0,5,26,21,13,110,2,4,38,27,0,1,2,3,2,2,3,17,0,7,5,3,0,38,4,3,5,1,8,4,28,58,47,1,2,20,8,2,20,6,21,4,21,4,6,1
01AFFG,Highbury,6175,253,102,112,0,8,0,560,1,58,28,44,30,0,8,17,13,14,1,0,30,92,8,21,103,27,73,19,14,0,28,120,94,35,8,74,67,8,271,2,8,55,4,7,0,8,48,54,13,156,0,6,40,45,0,6,3,2,0,3,7,24,8,6,5,8,0,81,7,1,25,2,6,4,30,76,71,4,6,46,17,8,31,4,36,20,25,12,19,0
01AFFH,Highview,3806,148,68,78,0,4,0,390,0,15,11,13,13,0,2,9,2,16,0,0,34,82,11,24,113,27,65,9,30,0,20,30,38,12,13,10,16,4,145,0,7,60,0,0,2,3,27,16,12,27,0,1,27,20,0,3,0,3,1,0,2,10,2,5,3,1,0,39,7,0,4,0,9,1,27,19,14,1,4,23,10,3,12,2,3,5,15,6,2,2
01AFFJ,Hillmarton,4646,173,81,64,0,5,2,471,0,34,8,36,24,1,3,9,4,2,3,1,16,36,5,14,46,10,34,1,10,0,15,42,75,5,13,32,38,10,135,0,9,24,3,1,3,8,15,26,14,116,0,9,15,35,0,7,2,0,2,3,0,18,6,0,3,5,0,53,8,0,22,1,18,2,28,35,25,1,3,20,14,3,5,0,4,23,26,13,13,0
01AFFK,Hillrise,6323,195,84,108,2,4,0,822,1,48,19,41,33,0,7,20,9,12,0,0,46,99,10,33,154,38,44,14,11,0,47,65,77,14,12,13,17,9,254,1,4,37,0,6,4,8,41,57,19,100,0,5,29,42,0,10,0,6,6,9,4,35,6,3,2,1,0,65,5,1,6,1,11,2,36,45,54,1,2,20,11,4,10,2,8,15,16,0,9,0
01AFFL,Holloway,6170,193,78,110,0,6,2,612,0,15,19,12,14,2,4,10,4,1,1,1,71,74,1,30,97,26,58,9,4,0,20,60,42,26,8,41,28,7,155,3,12,25,9,0,1,2,15,23,15,62,0,4,15,25,0,3,4,3,0,2,2,26,3,1,2,3,0,55,1,1,15,9,13,1,29,37,31,2,2,30,16,1,10,0,27,7,16,36,15,1
01AFFM,Junction,6061,225,89,122,0,3,0,860,0,31,23,27,27,6,11,17,7,27,0,1,54,70,6,17,78,34,40,15,20,3,11,29,115,17,10,35,35,8,253,4,13,35,3,6,4,2,30,48,32,76,0,8,51,55,0,10,1,3,2,3,2,64,5,3,7,7,0,51,8,5,13,1,11,0,29,47,53,0,2,36,33,6,24,5,8,10,11,7,12,1
01AFFN,Mildmay,8153,279,117,99,3,0,4,540,0,70,33,43,29,3,15,26,11,17,3,1,43,160,15,25,124,21,94,20,26,8,37,85,83,15,18,27,53,13,192,4,34,27,5,1,8,7,32,61,14,122,2,10,35,62,0,11,1,10,2,3,2,34,0,5,10,3,0,201,6,5,18,2,8,8,43,82,69,0,6,51,12,4,38,0,10,18,31,30,20,6
